symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
NASDX,2021-05-21 00:00:00+00:00,30.51,30.51,30.51,30.51,0,30.4952590893,30.4952590893,30.4952590893,30.4952590893,0,0.0,1.0
NASDX,2021-05-24 00:00:00+00:00,31.03,31.03,31.03,31.03,0,31.0150078512,31.0150078512,31.0150078512,31.0150078512,0,0.0,1.0
NASDX,2021-05-25 00:00:00+00:00,31.07,31.07,31.07,31.07,0,31.0549885252,31.0549885252,31.0549885252,31.0549885252,0,0.0,1.0
NASDX,2021-05-26 00:00:00+00:00,31.17,31.17,31.17,31.17,0,31.1549402102,31.1549402102,31.1549402102,31.1549402102,0,0.0,1.0
NASDX,2021-05-27 00:00:00+00:00,31.07,31.07,31.07,31.07,0,31.0549885252,31.0549885252,31.0549885252,31.0549885252,0,0.0,1.0
NASDX,2021-05-28 00:00:00+00:00,31.14,31.14,31.14,31.14,0,31.1249547047,31.1249547047,31.1249547047,31.1249547047,0,0.0,1.0
NASDX,2021-06-01 00:00:00+00:00,31.06,31.06,31.06,31.06,0,31.0449933567,31.0449933567,31.0449933567,31.0449933567,0,0.0,1.0
NASDX,2021-06-02 00:00:00+00:00,31.11,31.11,31.11,31.11,0,31.0949691992,31.0949691992,31.0949691992,31.0949691992,0,0.0,1.0
NASDX,2021-06-03 00:00:00+00:00,30.78,30.78,30.78,30.78,0,30.7651286387,30.7651286387,30.7651286387,30.7651286387,0,0.0,1.0
NASDX,2021-06-04 00:00:00+00:00,31.33,31.33,31.33,31.33,0,31.3148629061,31.3148629061,31.3148629061,31.3148629061,0,0.0,1.0
NASDX,2021-06-07 00:00:00+00:00,31.41,31.41,31.41,31.41,0,31.3948242541,31.3948242541,31.3948242541,31.3948242541,0,0.0,1.0
NASDX,2021-06-08 00:00:00+00:00,31.42,31.42,31.42,31.42,0,31.4048194226,31.4048194226,31.4048194226,31.4048194226,0,0.0,1.0
NASDX,2021-06-09 00:00:00+00:00,31.43,31.43,31.43,31.43,0,31.4148145911,31.4148145911,31.4148145911,31.4148145911,0,0.0,1.0
NASDX,2021-06-10 00:00:00+00:00,31.76,31.76,31.76,31.76,0,31.7446551516,31.7446551516,31.7446551516,31.7446551516,0,0.0,1.0
NASDX,2021-06-11 00:00:00+00:00,31.85,31.85,31.85,31.85,0,31.8346116681,31.8346116681,31.8346116681,31.8346116681,0,0.0,1.0
NASDX,2021-06-14 00:00:00+00:00,32.15,32.15,32.15,32.15,0,32.134466723,32.134466723,32.134466723,32.134466723,0,0.0,1.0
NASDX,2021-06-15 00:00:00+00:00,31.92,31.92,31.92,31.92,0,31.9045778476,31.9045778476,31.9045778476,31.9045778476,0,0.0,1.0
NASDX,2021-06-16 00:00:00+00:00,31.82,31.82,31.82,31.82,0,31.8046261626,31.8046261626,31.8046261626,31.8046261626,0,0.0,1.0
NASDX,2021-06-17 00:00:00+00:00,32.23,32.23,32.23,32.23,0,32.214428071,32.214428071,32.214428071,32.214428071,0,0.0,1.0
NASDX,2021-06-18 00:00:00+00:00,31.97,31.97,31.97,31.97,0,31.9545536901,31.9545536901,31.9545536901,31.9545536901,0,0.0,1.0
NASDX,2021-06-21 00:00:00+00:00,32.17,32.17,32.17,32.17,0,32.15445706,32.15445706,32.15445706,32.15445706,0,0.0,1.0
NASDX,2021-06-22 00:00:00+00:00,32.47,32.47,32.47,32.47,0,32.454312115,32.454312115,32.454312115,32.454312115,0,0.0,1.0
NASDX,2021-06-23 00:00:00+00:00,32.48,32.48,32.48,32.48,0,32.4643072835,32.4643072835,32.4643072835,32.4643072835,0,0.0,1.0
NASDX,2021-06-24 00:00:00+00:00,32.69,32.69,32.69,32.69,0,32.674205822,32.674205822,32.674205822,32.674205822,0,0.0,1.0
NASDX,2021-06-25 00:00:00+00:00,32.64,32.64,32.64,32.64,0,32.6242299795,32.6242299795,32.6242299795,32.6242299795,0,0.0,1.0
NASDX,2021-06-28 00:00:00+00:00,33.05,33.05,33.05,33.05,0,33.0340318879,33.0340318879,33.0340318879,33.0340318879,0,0.0,1.0
NASDX,2021-06-29 00:00:00+00:00,33.15,33.15,33.15,33.15,0,33.1339835729,33.1339835729,33.1339835729,33.1339835729,0,0.0,1.0
NASDX,2021-06-30 00:00:00+00:00,33.1,33.1,33.1,33.1,0,33.1,33.1,33.1,33.1,0,0.016,1.0
NASDX,2021-07-01 00:00:00+00:00,33.11,33.11,33.11,33.11,0,33.11,33.11,33.11,33.11,0,0.0,1.0
RYRRX,2020-01-02 00:00:00+00:00,46.67,46.67,46.67,46.67,0,46.67,46.67,46.67,46.67,0,0.0,1.0
RYRRX,2020-01-03 00:00:00+00:00,46.51,46.51,46.51,46.51,0,46.51,46.51,46.51,46.51,0,0.0,1.0
RYRRX,2020-01-06 00:00:00+00:00,46.57,46.57,46.57,46.57,0,46.57,46.57,46.57,46.57,0,0.0,1.0
RYRRX,2020-01-07 00:00:00+00:00,46.43,46.43,46.43,46.43,0,46.43,46.43,46.43,46.43,0,0.0,1.0
RYRRX,2020-01-08 00:00:00+00:00,46.57,46.57,46.57,46.57,0,46.57,46.57,46.57,46.57,0,0.0,1.0
RYRRX,2020-01-09 00:00:00+00:00,46.62,46.62,46.62,46.62,0,46.62,46.62,46.62,46.62,0,0.0,1.0
RYRRX,2020-01-10 00:00:00+00:00,46.41,46.41,46.41,46.41,0,46.41,46.41,46.41,46.41,0,0.0,1.0
RYRRX,2020-01-13 00:00:00+00:00,46.74,46.74,46.74,46.74,0,46.74,46.74,46.74,46.74,0,0.0,1.0
RYRRX,2020-01-14 00:00:00+00:00,46.91,46.91,46.91,46.91,0,46.91,46.91,46.91,46.91,0,0.0,1.0
RYRRX,2020-01-15 00:00:00+00:00,47.1,47.1,47.1,47.1,0,47.1,47.1,47.1,47.1,0,0.0,1.0
RYRRX,2020-01-16 00:00:00+00:00,47.74,47.74,47.74,47.74,0,47.74,47.74,47.74,47.74,0,0.0,1.0
RYRRX,2020-01-17 00:00:00+00:00,47.57,47.57,47.57,47.57,0,47.57,47.57,47.57,47.57,0,0.0,1.0
RYRRX,2020-01-21 00:00:00+00:00,47.19,47.19,47.19,47.19,0,47.19,47.19,47.19,47.19,0,0.0,1.0
RYRRX,2020-01-22 00:00:00+00:00,47.15,47.15,47.15,47.15,0,47.15,47.15,47.15,47.15,0,0.0,1.0
RYRRX,2020-01-23 00:00:00+00:00,47.16,47.16,47.16,47.16,0,47.16,47.16,47.16,47.16,0,0.0,1.0
RYRRX,2020-01-24 00:00:00+00:00,46.52,46.52,46.52,46.52,0,46.52,46.52,46.52,46.52,0,0.0,1.0
RYRRX,2020-01-27 00:00:00+00:00,46.03,46.03,46.03,46.03,0,46.03,46.03,46.03,46.03,0,0.0,1.0
RYRRX,2020-01-28 00:00:00+00:00,46.43,46.43,46.43,46.43,0,46.43,46.43,46.43,46.43,0,0.0,1.0
RYRRX,2020-01-29 00:00:00+00:00,46.17,46.17,46.17,46.17,0,46.17,46.17,46.17,46.17,0,0.0,1.0
RYRRX,2020-01-30 00:00:00+00:00,46.15,46.15,46.15,46.15,0,46.15,46.15,46.15,46.15,0,0.0,1.0
RYRRX,2020-01-31 00:00:00+00:00,45.2,45.2,45.2,45.2,0,45.2,45.2,45.2,45.2,0,0.0,1.0
RYRRX,2020-02-03 00:00:00+00:00,45.71,45.71,45.71,45.71,0,45.71,45.71,45.71,45.71,0,0.0,1.0
RYRRX,2020-02-04 00:00:00+00:00,46.39,46.39,46.39,46.39,0,46.39,46.39,46.39,46.39,0,0.0,1.0
RYRRX,2020-02-05 00:00:00+00:00,47.1,47.1,47.1,47.1,0,47.1,47.1,47.1,47.1,0,0.0,1.0
RYRRX,2020-02-06 00:00:00+00:00,46.98,46.98,46.98,46.98,0,46.98,46.98,46.98,46.98,0,0.0,1.0
RYRRX,2020-02-07 00:00:00+00:00,46.39,46.39,46.39,46.39,0,46.39,46.39,46.39,46.39,0,0.0,1.0
RYRRX,2020-02-10 00:00:00+00:00,46.7,46.7,46.7,46.7,0,46.7,46.7,46.7,46.7,0,0.0,1.0
RYRRX,2020-02-11 00:00:00+00:00,46.99,46.99,46.99,46.99,0,46.99,46.99,46.99,46.99,0,0.0,1.0
RYRRX,2020-02-12 00:00:00+00:00,47.31,47.31,47.31,47.31,0,47.31,47.31,47.31,47.31,0,0.0,1.0
RYRRX,2020-02-13 00:00:00+00:00,47.44,47.44,47.44,47.44,0,47.44,47.44,47.44,47.44,0,0.0,1.0
RYRRX,2020-02-14 00:00:00+00:00,47.27,47.27,47.27,47.27,0,47.27,47.27,47.27,47.27,0,0.0,1.0
RYRRX,2020-02-18 00:00:00+00:00,47.16,47.16,47.16,47.16,0,47.16,47.16,47.16,47.16,0,0.0,1.0
RYRRX,2020-02-19 00:00:00+00:00,47.4,47.4,47.4,47.4,0,47.4,47.4,47.4,47.4,0,0.0,1.0
RYRRX,2020-02-20 00:00:00+00:00,47.5,47.5,47.5,47.5,0,47.5,47.5,47.5,47.5,0,0.0,1.0
RYRRX,2020-02-21 00:00:00+00:00,47.02,47.02,47.02,47.02,0,47.02,47.02,47.02,47.02,0,0.0,1.0
RYRRX,2020-02-24 00:00:00+00:00,45.6,45.6,45.6,45.6,0,45.6,45.6,45.6,45.6,0,0.0,1.0
RYRRX,2020-02-25 00:00:00+00:00,44.03,44.03,44.03,44.03,0,44.03,44.03,44.03,44.03,0,0.0,1.0
RYRRX,2020-02-26 00:00:00+00:00,43.5,43.5,43.5,43.5,0,43.5,43.5,43.5,43.5,0,0.0,1.0
RYRRX,2020-02-27 00:00:00+00:00,41.96,41.96,41.96,41.96,0,41.96,41.96,41.96,41.96,0,0.0,1.0
RYRRX,2020-02-28 00:00:00+00:00,41.38,41.38,41.38,41.38,0,41.38,41.38,41.38,41.38,0,0.0,1.0
RYRRX,2020-03-02 00:00:00+00:00,42.55,42.55,42.55,42.55,0,42.55,42.55,42.55,42.55,0,0.0,1.0
RYRRX,2020-03-03 00:00:00+00:00,41.64,41.64,41.64,41.64,0,41.64,41.64,41.64,41.64,0,0.0,1.0
RYRRX,2020-03-04 00:00:00+00:00,42.89,42.89,42.89,42.89,0,42.89,42.89,42.89,42.89,0,0.0,1.0
RYRRX,2020-03-05 00:00:00+00:00,41.44,41.44,41.44,41.44,0,41.44,41.44,41.44,41.44,0,0.0,1.0
RYRRX,2020-03-06 00:00:00+00:00,40.6,40.6,40.6,40.6,0,40.6,40.6,40.6,40.6,0,0.0,1.0
RYRRX,2020-03-09 00:00:00+00:00,36.75,36.75,36.75,36.75,0,36.75,36.75,36.75,36.75,0,0.0,1.0
RYRRX,2020-03-10 00:00:00+00:00,37.81,37.81,37.81,37.81,0,37.81,37.81,37.81,37.81,0,0.0,1.0
RYRRX,2020-03-11 00:00:00+00:00,35.39,35.39,35.39,35.39,0,35.39,35.39,35.39,35.39,0,0.0,1.0
RYRRX,2020-03-12 00:00:00+00:00,31.39,31.39,31.39,31.39,0,31.39,31.39,31.39,31.39,0,0.0,1.0
RYRRX,2020-03-13 00:00:00+00:00,33.83,33.83,33.83,33.83,0,33.83,33.83,33.83,33.83,0,0.0,1.0
RYRRX,2020-03-16 00:00:00+00:00,28.86,28.86,28.86,28.86,0,28.86,28.86,28.86,28.86,0,0.0,1.0
RYRRX,2020-03-17 00:00:00+00:00,30.9,30.9,30.9,30.9,0,30.9,30.9,30.9,30.9,0,0.0,1.0
RYRRX,2020-03-18 00:00:00+00:00,27.82,27.82,27.82,27.82,0,27.82,27.82,27.82,27.82,0,0.0,1.0
RYRRX,2020-03-19 00:00:00+00:00,29.51,29.51,29.51,29.51,0,29.51,29.51,29.51,29.51,0,0.0,1.0
RYRRX,2020-03-20 00:00:00+00:00,28.38,28.38,28.38,28.38,0,28.38,28.38,28.38,28.38,0,0.0,1.0
RYRRX,2020-03-23 00:00:00+00:00,28.01,28.01,28.01,28.01,0,28.01,28.01,28.01,28.01,0,0.0,1.0
RYRRX,2020-03-24 00:00:00+00:00,30.67,30.67,30.67,30.67,0,30.67,30.67,30.67,30.67,0,0.0,1.0
RYRRX,2020-03-25 00:00:00+00:00,31.03,31.03,31.03,31.03,0,31.03,31.03,31.03,31.03,0,0.0,1.0
RYRRX,2020-03-26 00:00:00+00:00,32.98,32.98,32.98,32.98,0,32.98,32.98,32.98,32.98,0,0.0,1.0
RYRRX,2020-03-27 00:00:00+00:00,31.63,31.63,31.63,31.63,0,31.63,31.63,31.63,31.63,0,0.0,1.0
RYRRX,2020-03-30 00:00:00+00:00,32.38,32.38,32.38,32.38,0,32.38,32.38,32.38,32.38,0,0.0,1.0
RYRRX,2020-03-31 00:00:00+00:00,32.24,32.24,32.24,32.24,0,32.24,32.24,32.24,32.24,0,0.0,1.0
RYRRX,2020-04-01 00:00:00+00:00,29.95,29.95,29.95,29.95,0,29.95,29.95,29.95,29.95,0,0.0,1.0
RYRRX,2020-04-02 00:00:00+00:00,30.33,30.33,30.33,30.33,0,30.33,30.33,30.33,30.33,0,0.0,1.0
RYRRX,2020-04-03 00:00:00+00:00,29.39,29.39,29.39,29.39,0,29.39,29.39,29.39,29.39,0,0.0,1.0
RYRRX,2020-04-06 00:00:00+00:00,31.81,31.81,31.81,31.81,0,31.81,31.81,31.81,31.81,0,0.0,1.0
RYRRX,2020-04-07 00:00:00+00:00,31.82,31.82,31.82,31.82,0,31.82,31.82,31.82,31.82,0,0.0,1.0
RYRRX,2020-04-08 00:00:00+00:00,33.31,33.31,33.31,33.31,0,33.31,33.31,33.31,33.31,0,0.0,1.0
RYRRX,2020-04-09 00:00:00+00:00,34.85,34.85,34.85,34.85,0,34.85,34.85,34.85,34.85,0,0.0,1.0
RYRRX,2020-04-13 00:00:00+00:00,33.87,33.87,33.87,33.87,0,33.87,33.87,33.87,33.87,0,0.0,1.0
RYRRX,2020-04-14 00:00:00+00:00,34.57,34.57,34.57,34.57,0,34.57,34.57,34.57,34.57,0,0.0,1.0
RYRRX,2020-04-15 00:00:00+00:00,33.08,33.08,33.08,33.08,0,33.08,33.08,33.08,33.08,0,0.0,1.0
RYRRX,2020-04-16 00:00:00+00:00,32.92,32.92,32.92,32.92,0,32.92,32.92,32.92,32.92,0,0.0,1.0
RYRRX,2020-04-17 00:00:00+00:00,34.34,34.34,34.34,34.34,0,34.34,34.34,34.34,34.34,0,0.0,1.0
RYRRX,2020-04-20 00:00:00+00:00,33.9,33.9,33.9,33.9,0,33.9,33.9,33.9,33.9,0,0.0,1.0
RYRRX,2020-04-21 00:00:00+00:00,33.11,33.11,33.11,33.11,0,33.11,33.11,33.11,33.11,0,0.0,1.0
RYRRX,2020-04-22 00:00:00+00:00,33.56,33.56,33.56,33.56,0,33.56,33.56,33.56,33.56,0,0.0,1.0
RYRRX,2020-04-23 00:00:00+00:00,33.91,33.91,33.91,33.91,0,33.91,33.91,33.91,33.91,0,0.0,1.0
RYRRX,2020-04-24 00:00:00+00:00,34.44,34.44,34.44,34.44,0,34.44,34.44,34.44,34.44,0,0.0,1.0
RYRRX,2020-04-27 00:00:00+00:00,35.8,35.8,35.8,35.8,0,35.8,35.8,35.8,35.8,0,0.0,1.0
RYRRX,2020-04-28 00:00:00+00:00,36.26,36.26,36.26,36.26,0,36.26,36.26,36.26,36.26,0,0.0,1.0
RYRRX,2020-04-29 00:00:00+00:00,38.01,38.01,38.01,38.01,0,38.01,38.01,38.01,38.01,0,0.0,1.0
RYRRX,2020-04-30 00:00:00+00:00,36.61,36.61,36.61,36.61,0,36.61,36.61,36.61,36.61,0,0.0,1.0
RYRRX,2020-05-01 00:00:00+00:00,35.21,35.21,35.21,35.21,0,35.21,35.21,35.21,35.21,0,0.0,1.0
RYRRX,2020-05-04 00:00:00+00:00,35.3,35.3,35.3,35.3,0,35.3,35.3,35.3,35.3,0,0.0,1.0
RYRRX,2020-05-05 00:00:00+00:00,35.57,35.57,35.57,35.57,0,35.57,35.57,35.57,35.57,0,0.0,1.0
RYRRX,2020-05-06 00:00:00+00:00,35.27,35.27,35.27,35.27,0,35.27,35.27,35.27,35.27,0,0.0,1.0
RYRRX,2020-05-07 00:00:00+00:00,35.83,35.83,35.83,35.83,0,35.83,35.83,35.83,35.83,0,0.0,1.0
RYRRX,2020-05-08 00:00:00+00:00,37.12,37.12,37.12,37.12,0,37.12,37.12,37.12,37.12,0,0.0,1.0
RYRRX,2020-05-11 00:00:00+00:00,36.89,36.89,36.89,36.89,0,36.89,36.89,36.89,36.89,0,0.0,1.0
RYRRX,2020-05-12 00:00:00+00:00,35.6,35.6,35.6,35.6,0,35.6,35.6,35.6,35.6,0,0.0,1.0
RYRRX,2020-05-13 00:00:00+00:00,34.42,34.42,34.42,34.42,0,34.42,34.42,34.42,34.42,0,0.0,1.0
RYRRX,2020-05-14 00:00:00+00:00,34.54,34.54,34.54,34.54,0,34.54,34.54,34.54,34.54,0,0.0,1.0
RYRRX,2020-05-15 00:00:00+00:00,35.08,35.08,35.08,35.08,0,35.08,35.08,35.08,35.08,0,0.0,1.0
RYRRX,2020-05-18 00:00:00+00:00,37.23,37.23,37.23,37.23,0,37.23,37.23,37.23,37.23,0,0.0,1.0
RYRRX,2020-05-19 00:00:00+00:00,36.51,36.51,36.51,36.51,0,36.51,36.51,36.51,36.51,0,0.0,1.0
RYRRX,2020-05-20 00:00:00+00:00,37.61,37.61,37.61,37.61,0,37.61,37.61,37.61,37.61,0,0.0,1.0
RYRRX,2020-05-21 00:00:00+00:00,37.63,37.63,37.63,37.63,0,37.63,37.63,37.63,37.63,0,0.0,1.0
RYRRX,2020-05-22 00:00:00+00:00,37.85,37.85,37.85,37.85,0,37.85,37.85,37.85,37.85,0,0.0,1.0
RYRRX,2020-05-26 00:00:00+00:00,38.9,38.9,38.9,38.9,0,38.9,38.9,38.9,38.9,0,0.0,1.0
RYRRX,2020-05-27 00:00:00+00:00,40.11,40.11,40.11,40.11,0,40.11,40.11,40.11,40.11,0,0.0,1.0
RYRRX,2020-05-28 00:00:00+00:00,39.12,39.12,39.12,39.12,0,39.12,39.12,39.12,39.12,0,0.0,1.0
RYRRX,2020-05-29 00:00:00+00:00,38.93,38.93,38.93,38.93,0,38.93,38.93,38.93,38.93,0,0.0,1.0
RYRRX,2020-06-01 00:00:00+00:00,39.25,39.25,39.25,39.25,0,39.25,39.25,39.25,39.25,0,0.0,1.0
RYRRX,2020-06-02 00:00:00+00:00,39.61,39.61,39.61,39.61,0,39.61,39.61,39.61,39.61,0,0.0,1.0
RYRRX,2020-06-03 00:00:00+00:00,40.55,40.55,40.55,40.55,0,40.55,40.55,40.55,40.55,0,0.0,1.0
RYRRX,2020-06-04 00:00:00+00:00,40.55,40.55,40.55,40.55,0,40.55,40.55,40.55,40.55,0,0.0,1.0
RYRRX,2020-06-05 00:00:00+00:00,42.07,42.07,42.07,42.07,0,42.07,42.07,42.07,42.07,0,0.0,1.0
RYRRX,2020-06-08 00:00:00+00:00,42.9,42.9,42.9,42.9,0,42.9,42.9,42.9,42.9,0,0.0,1.0
RYRRX,2020-06-09 00:00:00+00:00,42.07,42.07,42.07,42.07,0,42.07,42.07,42.07,42.07,0,0.0,1.0
RYRRX,2020-06-10 00:00:00+00:00,40.96,40.96,40.96,40.96,0,40.96,40.96,40.96,40.96,0,0.0,1.0
RYRRX,2020-06-11 00:00:00+00:00,37.86,37.86,37.86,37.86,0,37.86,37.86,37.86,37.86,0,0.0,1.0
RYRRX,2020-06-12 00:00:00+00:00,38.74,38.74,38.74,38.74,0,38.74,38.74,38.74,38.74,0,0.0,1.0
RYRRX,2020-06-15 00:00:00+00:00,39.63,39.63,39.63,39.63,0,39.63,39.63,39.63,39.63,0,0.0,1.0
RYRRX,2020-06-16 00:00:00+00:00,40.55,40.55,40.55,40.55,0,40.55,40.55,40.55,40.55,0,0.0,1.0
RYRRX,2020-06-17 00:00:00+00:00,39.83,39.83,39.83,39.83,0,39.83,39.83,39.83,39.83,0,0.0,1.0
RYRRX,2020-06-18 00:00:00+00:00,39.84,39.84,39.84,39.84,0,39.84,39.84,39.84,39.84,0,0.0,1.0
RYRRX,2020-06-19 00:00:00+00:00,39.6,39.6,39.6,39.6,0,39.6,39.6,39.6,39.6,0,0.0,1.0
RYRRX,2020-06-22 00:00:00+00:00,40.01,40.01,40.01,40.01,0,40.01,40.01,40.01,40.01,0,0.0,1.0
RYRRX,2020-06-23 00:00:00+00:00,40.17,40.17,40.17,40.17,0,40.17,40.17,40.17,40.17,0,0.0,1.0
RYRRX,2020-06-24 00:00:00+00:00,38.79,38.79,38.79,38.79,0,38.79,38.79,38.79,38.79,0,0.0,1.0
RYRRX,2020-06-25 00:00:00+00:00,39.45,39.45,39.45,39.45,0,39.45,39.45,39.45,39.45,0,0.0,1.0
RYRRX,2020-06-26 00:00:00+00:00,38.48,38.48,38.48,38.48,0,38.48,38.48,38.48,38.48,0,0.0,1.0
RYRRX,2020-06-29 00:00:00+00:00,39.67,39.67,39.67,39.67,0,39.67,39.67,39.67,39.67,0,0.0,1.0
RYRRX,2020-06-30 00:00:00+00:00,40.24,40.24,40.24,40.24,0,40.24,40.24,40.24,40.24,0,0.0,1.0
RYRRX,2020-07-01 00:00:00+00:00,39.85,39.85,39.85,39.85,0,39.85,39.85,39.85,39.85,0,0.0,1.0
RYRRX,2020-07-02 00:00:00+00:00,39.97,39.97,39.97,39.97,0,39.97,39.97,39.97,39.97,0,0.0,1.0
RYRRX,2020-07-06 00:00:00+00:00,40.28,40.28,40.28,40.28,0,40.28,40.28,40.28,40.28,0,0.0,1.0
RYRRX,2020-07-07 00:00:00+00:00,39.52,39.52,39.52,39.52,0,39.52,39.52,39.52,39.52,0,0.0,1.0
RYRRX,2020-07-08 00:00:00+00:00,39.84,39.84,39.84,39.84,0,39.84,39.84,39.84,39.84,0,0.0,1.0
RYRRX,2020-07-09 00:00:00+00:00,39.04,39.04,39.04,39.04,0,39.04,39.04,39.04,39.04,0,0.0,1.0
RYRRX,2020-07-10 00:00:00+00:00,39.7,39.7,39.7,39.7,0,39.7,39.7,39.7,39.7,0,0.0,1.0
RYRRX,2020-07-13 00:00:00+00:00,39.17,39.17,39.17,39.17,0,39.17,39.17,39.17,39.17,0,0.0,1.0
RYRRX,2020-07-14 00:00:00+00:00,39.86,39.86,39.86,39.86,0,39.86,39.86,39.86,39.86,0,0.0,1.0
RYRRX,2020-07-15 00:00:00+00:00,41.25,41.25,41.25,41.25,0,41.25,41.25,41.25,41.25,0,0.0,1.0
RYRRX,2020-07-16 00:00:00+00:00,40.96,40.96,40.96,40.96,0,40.96,40.96,40.96,40.96,0,0.0,1.0
RYRRX,2020-07-17 00:00:00+00:00,41.11,41.11,41.11,41.11,0,41.11,41.11,41.11,41.11,0,0.0,1.0
RYRRX,2020-07-20 00:00:00+00:00,40.96,40.96,40.96,40.96,0,40.96,40.96,40.96,40.96,0,0.0,1.0
RYRRX,2020-07-21 00:00:00+00:00,41.51,41.51,41.51,41.51,0,41.51,41.51,41.51,41.51,0,0.0,1.0
RYRRX,2020-07-22 00:00:00+00:00,41.58,41.58,41.58,41.58,0,41.58,41.58,41.58,41.58,0,0.0,1.0
RYRRX,2020-07-23 00:00:00+00:00,41.58,41.58,41.58,41.58,0,41.58,41.58,41.58,41.58,0,0.0,1.0
RYRRX,2020-07-24 00:00:00+00:00,40.94,40.94,40.94,40.94,0,40.94,40.94,40.94,40.94,0,0.0,1.0
RYRRX,2020-07-27 00:00:00+00:00,41.42,41.42,41.42,41.42,0,41.42,41.42,41.42,41.42,0,0.0,1.0
RYRRX,2020-07-28 00:00:00+00:00,41.0,41.0,41.0,41.0,0,41.0,41.0,41.0,41.0,0,0.0,1.0
RYRRX,2020-07-29 00:00:00+00:00,41.86,41.86,41.86,41.86,0,41.86,41.86,41.86,41.86,0,0.0,1.0
RYRRX,2020-07-30 00:00:00+00:00,41.71,41.71,41.71,41.71,0,41.71,41.71,41.71,41.71,0,0.0,1.0
RYRRX,2020-07-31 00:00:00+00:00,41.29,41.29,41.29,41.29,0,41.29,41.29,41.29,41.29,0,0.0,1.0
RYRRX,2020-08-03 00:00:00+00:00,42.03,42.03,42.03,42.03,0,42.03,42.03,42.03,42.03,0,0.0,1.0
RYRRX,2020-08-04 00:00:00+00:00,42.32,42.32,42.32,42.32,0,42.32,42.32,42.32,42.32,0,0.0,1.0
RYRRX,2020-08-05 00:00:00+00:00,43.12,43.12,43.12,43.12,0,43.12,43.12,43.12,43.12,0,0.0,1.0
RYRRX,2020-08-06 00:00:00+00:00,43.09,43.09,43.09,43.09,0,43.09,43.09,43.09,43.09,0,0.0,1.0
RYRRX,2020-08-07 00:00:00+00:00,43.79,43.79,43.79,43.79,0,43.79,43.79,43.79,43.79,0,0.0,1.0
RYRRX,2020-08-10 00:00:00+00:00,44.22,44.22,44.22,44.22,0,44.22,44.22,44.22,44.22,0,0.0,1.0
RYRRX,2020-08-11 00:00:00+00:00,43.95,43.95,43.95,43.95,0,43.95,43.95,43.95,43.95,0,0.0,1.0
RYRRX,2020-08-12 00:00:00+00:00,44.18,44.18,44.18,44.18,0,44.18,44.18,44.18,44.18,0,0.0,1.0
RYRRX,2020-08-13 00:00:00+00:00,44.09,44.09,44.09,44.09,0,44.09,44.09,44.09,44.09,0,0.0,1.0
RYRRX,2020-08-14 00:00:00+00:00,44.04,44.04,44.04,44.04,0,44.04,44.04,44.04,44.04,0,0.0,1.0
RYRRX,2020-08-17 00:00:00+00:00,44.25,44.25,44.25,44.25,0,44.25,44.25,44.25,44.25,0,0.0,1.0
RYRRX,2020-08-18 00:00:00+00:00,43.81,43.81,43.81,43.81,0,43.81,43.81,43.81,43.81,0,0.0,1.0
RYRRX,2020-08-19 00:00:00+00:00,43.87,43.87,43.87,43.87,0,43.87,43.87,43.87,43.87,0,0.0,1.0
RYRRX,2020-08-20 00:00:00+00:00,43.66,43.66,43.66,43.66,0,43.66,43.66,43.66,43.66,0,0.0,1.0
RYRRX,2020-08-21 00:00:00+00:00,43.32,43.32,43.32,43.32,0,43.32,43.32,43.32,43.32,0,0.0,1.0
RYRRX,2020-08-24 00:00:00+00:00,43.77,43.77,43.77,43.77,0,43.77,43.77,43.77,43.77,0,0.0,1.0
RYRRX,2020-08-25 00:00:00+00:00,43.84,43.84,43.84,43.84,0,43.84,43.84,43.84,43.84,0,0.0,1.0
RYRRX,2020-08-26 00:00:00+00:00,43.54,43.54,43.54,43.54,0,43.54,43.54,43.54,43.54,0,0.0,1.0
RYRRX,2020-08-27 00:00:00+00:00,43.66,43.66,43.66,43.66,0,43.66,43.66,43.66,43.66,0,0.0,1.0
RYRRX,2020-08-28 00:00:00+00:00,44.04,44.04,44.04,44.04,0,44.04,44.04,44.04,44.04,0,0.0,1.0
RYRRX,2020-08-31 00:00:00+00:00,43.58,43.58,43.58,43.58,0,43.58,43.58,43.58,43.58,0,0.0,1.0
RYRRX,2020-09-01 00:00:00+00:00,44.05,44.05,44.05,44.05,0,44.05,44.05,44.05,44.05,0,0.0,1.0
RYRRX,2020-09-02 00:00:00+00:00,44.42,44.42,44.42,44.42,0,44.42,44.42,44.42,44.42,0,0.0,1.0
RYRRX,2020-09-03 00:00:00+00:00,43.1,43.1,43.1,43.1,0,43.1,43.1,43.1,43.1,0,0.0,1.0
RYRRX,2020-09-04 00:00:00+00:00,42.83,42.83,42.83,42.83,0,42.83,42.83,42.83,42.83,0,0.0,1.0
RYRRX,2020-09-08 00:00:00+00:00,41.98,41.98,41.98,41.98,0,41.98,41.98,41.98,41.98,0,0.0,1.0
RYRRX,2020-09-09 00:00:00+00:00,42.6,42.6,42.6,42.6,0,42.6,42.6,42.6,42.6,0,0.0,1.0
RYRRX,2020-09-10 00:00:00+00:00,42.07,42.07,42.07,42.07,0,42.07,42.07,42.07,42.07,0,0.0,1.0
